city,area,latitude,longitude
Vlčeves,Tábor,49.357129,14.900608
Vlčí,Plzeň-jih,49.511993,13.360356
Vlčí Habřina,Pardubice,50.085931,15.596053
Vlčice,Trutnov,50.562693,15.821685
Vlčice,Jeseník,50.345377,17.046051
Vlčkov,Svitavy,49.907677,16.350071
Vlčková,Zlín,49.310620,17.763428
Vlčkovice v Podkrkonoší,Trutnov,50.411116,15.918264
Vlčnov,Uherské Hradiště,49.009996,17.581938
Vlčtejn,Plzeň-jih,49.614724,13.495764
Vlkančice,Praha-východ,49.901994,14.897229
Vlkaneč,Kutná Hora,49.806485,15.403224
Vlkanov,Havlíčkův Brod,49.715726,15.356843
Vlkanov,Domažlice,49.488639,12.805290
Vlkava,Mladá Boleslav,50.271435,14.961431
Vlkoš,Hodonín,48.989701,17.163666
Vlkoš,Přerov,49.395884,17.419119
Vlkov,České Budějovice,49.113445,14.522263
Vlkov,Tábor,49.151291,14.725326
Vlkov,Žďár nad Sázavou,49.324479,16.200393
Vlkov,Náchod,50.312721,15.898493
Vlkov pod Oškobrhem,Nymburk,50.156096,15.220520
Vlkovice,Cheb,49.948927,12.739122
Vlksice,Písek,49.481012,14.441291
Vnorovy,Hodonín,48.931064,17.350609
Voděrady,Blansko,49.481598,16.557996
Voděrady,Rychnov nad Kněžnou,50.208788,16.153245
Voděrady,Ústí nad Orlicí,49.949695,16.285165
Vodice,Tábor,49.464414,14.909084
Vodňany,Strakonice,49.147997,14.175231
Vodochody,Praha-východ,50.206369,14.398885
Vodranty,Kutná Hora,49.890465,15.336406
Vodslivy,Benešov,49.849650,14.837298
Vohančice,Brno-venkov,49.321692,16.393960
Vochov,Plzeň-sever,49.757083,13.278711
Vojkov,Benešov,49.652320,14.519906
Vojkovice,Brno-venkov,49.051480,16.608308
Vojkovice,Karlovy Vary,50.303424,13.016307
Vojkovice,Frýdek-Místek,49.682440,18.468124
Vojkovice,Mělník,50.296287,14.375238
Vojníkov,Písek,49.353780,14.177156
Vojnův Městec,Žďár nad Sázavou,49.679555,15.878389
Vojslavice,Pelhřimov,49.593204,15.229069
Vojtanov,Cheb,50.166294,12.317021
Vojtěchov,Chrudim,49.788649,15.973606
Vokov,Pelhřimov,49.395631,15.219887
Volanice,Jičín,50.335635,15.398381
Volárna,Kolín,50.091878,15.240554
Volary,Prachatice,48.908916,13.886674
Volduchy,Rokycany,49.776171,13.623155
Voleč,Pardubice,50.117449,15.572804
Volenice,Strakonice,49.252497,13.747986
Volenice,Příbram,49.547875,13.883773
Volevčice,Jihlava,49.211082,15.444727
Volevčice,Most,50.434989,13.690498
Volfartice,Česká Lípa,50.730204,14.453036
Volfířov,Jindřichův Hradec,49.106922,15.370353
Volyně,Strakonice,49.165886,13.886339
Vonoklasy,Praha-západ,49.950219,14.276801
Vortová,Chrudim,49.713143,15.936340
Votice,Benešov,49.640230,14.638190
Voznice,Příbram,49.817253,14.216650
Vrábče,České Budějovice,48.917453,14.376014
Vraclav,Ústí nad Orlicí,49.968138,16.090073
Vracov,Hodonín,48.975328,17.211104
Vracovice,Znojmo,48.902225,15.898792
Vracovice,Benešov,49.662562,14.932317
Vračovice-Orlov,Ústí nad Orlicí,49.952537,16.252476
Vraňany,Mělník,50.317291,14.361804
Vrančice,Příbram,49.610735,14.041861
Vrané nad Vltavou,Praha-západ,49.938512,14.383447
Vranov,Brno-venkov,49.309357,16.613878
Vranov,Tachov,49.764487,13.042022
Vranov,Benešov,49.853416,14.777021
Vranov nad Dyjí,Znojmo,48.894799,15.812799
Vranová,Blansko,49.553154,16.525131
Vranová Lhota,Svitavy,49.710743,16.825363
Vranovice,Brno-venkov,48.966097,16.606707
Vranovice,Příbram,49.622726,13.899074
Vranovice-Kelčice,Prostějov,49.400982,17.111366
Vranovská Ves,Znojmo,48.951592,15.918586
Vraný,Kladno,50.327189,14.017251
Vratěnín,Znojmo,48.904186,15.595278
Vratimov,Ostrava-město,49.770050,18.310255
Vratislávka,Brno-venkov,49.386513,16.244137
Vrátkov,Kolín,50.047055,14.834885
Vrátno,Mladá Boleslav,50.432702,14.693699
Vráto,České Budějovice,48.988054,14.527017
Vráž,Písek,49.383148,14.127980
Vráž,Beroun,49.983443,14.129020
Vražkov,Litoměřice,50.373533,14.268153
Vražné,Nový Jičín,49.628789,17.866773
Vrážné,Svitavy,49.675991,16.778122
Vrbátky,Prostějov,49.508146,17.200051
Vrbatův Kostelec,Chrudim,49.856443,15.941145
Vrbčany,Kolín,50.050307,14.992861
Vrbice,Prachatice,49.141384,13.715891
Vrbice,Břeclav,48.915184,16.897893
Vrbice,Karlovy Vary,50.149650,13.233839
Vrbice,Jičín,50.369139,15.428878
Vrbice,Rychnov nad Kněžnou,50.089230,16.251784
Vrbice,Nymburk,50.181015,15.230617
Vrbice,Litoměřice,50.483300,14.286605
Vrbičany,Kladno,50.308192,13.995897
Vrbičany,Litoměřice,50.462705,14.084782
Vrbka,Kroměříž,49.228329,17.413233
Vrbno nad Lesy,Louny,50.322620,13.907083
Vrbno pod Pradědem,Bruntál,50.121048,17.383262
Vrbová Lhota,Nymburk,50.112053,15.062754
Vrbovec,Znojmo,48.799878,16.100716
Vrcovice,Písek,49.344758,14.174529
Vrčeň,Plzeň-jih,49.508064,13.618988
Vrdy,Kutná Hora,49.921633,15.472535
Vrhaveč,Klatovy,49.345613,13.296360
Vrchlabí,Trutnov,50.617189,15.605106
Vrchoslavice,Prostějov,49.332781,17.219343
Vrchotovy Janovice,Benešov,49.666919,14.577909
Vrchovany,Česká Lípa,50.553240,14.571220
Vrchovnice,Hradec Králové,50.323032,15.757627
Vrchy,Nový Jičín,49.751080,17.871191
Vroutek,Louny,50.180096,13.379970
Vrskmaň,Chomutov,50.488266,13.495732
Vršce,Jičín,50.323952,15.323155
Vršovice,Opava,49.884925,17.935420
Vršovice,Louny,50.368582,13.842119
Vršovka,Náchod,50.323287,16.120261
Vrutice,Litoměřice,50.502216,14.289857
Vřesina,Opava,49.945634,18.190598
Vřesina,Ostrava-město,49.824282,18.125802
Vřeskovice,Klatovy,49.525544,13.271216
Vřesník,Jičín,50.438105,15.628263
Vřesová,Sokolov,50.259197,12.696593
Vřesovice,Hodonín,49.059182,17.215114
Vřesovice,Prostějov,49.401769,17.139043
Vsetín,Vsetín,49.339025,17.993952
Vstiš,Plzeň-jih,49.645645,13.249051
Všehrdy,Plzeň-sever,49.963781,13.585179
Všehrdy,Chomutov,50.420047,13.461343
Všechlapy,Benešov,49.779125,14.914341
Všechlapy,Nymburk,50.221181,15.028509
Všechovice,Brno-venkov,49.357215,16.494182
Všechovice,Přerov,49.462861,17.758247
Všejany,Mladá Boleslav,50.254870,14.953611
Všekary,Domažlice,49.603515,13.042559
Všelibice,Liberec,50.646150,14.951490
Všemina,Zlín,49.281100,17.876932
Všemyslice,České Budějovice,49.217064,14.357990
Všeň,Semily,50.557553,15.105323
Všenice,Rokycany,49.817992,13.560771
Všenory,Praha-západ,49.928938,14.304031
Všepadly,Domažlice,49.450980,13.105384
Všeradice,Beroun,49.873756,14.104868
Všeradov,Chrudim,49.747799,15.837299
Všeruby,Domažlice,49.340829,12.983339
Všeruby,Plzeň-sever,49.841781,13.229541
Všestary,Hradec Králové,50.255417,15.760224
Všestary,Praha-východ,49.958709,14.685370
Všestudy,Mělník,50.290915,14.342686
Všestudy,Chomutov,50.457467,13.507709
Všesulov,Rakovník,50.039761,13.610986
Všetaty,Mělník,50.281971,14.593081
Všetaty,Rakovník,50.046201,13.757751
Vševily,Příbram,49.565277,13.882648
Výčapy,Třebíč,49.143644,15.877648
Vydří,Jindřichův Hradec,49.092530,14.945728
Vykáň,Nymburk,50.119966,14.816787
Vyklantice,Pelhřimov,49.554788,15.040579
Výkleky,Přerov,49.554998,17.475728
Výprachtice,Ústí nad Orlicí,49.987302,16.663918
Výrava,Hradec Králové,50.269739,15.979052
Výrov,Plzeň-sever,49.961857,13.462671
Výrovice,Znojmo,48.928356,16.120391
Vyskeř,Semily,50.529406,15.158050
Vyskytná,Pelhřimov,49.428265,15.365624
Vyskytná nad Jihlavou,Jihlava,49.419455,15.508243
Výsluní,Chomutov,50.466591,13.237511
Vysočany,Blansko,49.432008,16.811126
Vysočany,Znojmo,48.941156,15.689792
Vysočina,Chrudim,49.764770,15.829087
Vysoká,Havlíčkův Brod,49.562373,15.622295
Vysoká,Bruntál,50.261490,17.590344
Vysoká,Svitavy,49.663714,16.810197
Vysoká,Mělník,50.412655,14.538285
Vysoká Lhota,Pelhřimov,49.416842,15.042363
Vysoká Libyně,Plzeň-sever,50.021988,13.450793
Vysoká nad Labem,Hradec Králové,50.153472,15.824842
Vysoká Pec,Karlovy Vary,50.348275,12.696743
Vysoká Pec,Chomutov,50.520381,13.470366
Vysoká Srbská,Náchod,50.487806,16.227660
Vysoká u Příbramě,Příbram,49.634320,13.948497
Vysoké,Žďár nad Sázavou,49.581900,15.965315
Vysoké Chvojno,Pardubice,50.109088,15.973593
Vysoké Mýto,Ústí nad Orlicí,49.954364,16.164268
Vysoké nad Jizerou,Semily,50.685688,15.401633
Vysoké Pole,Zlín,49.177519,17.937440
Vysoké Popovice,Brno-venkov,49.183126,16.284964
Vysoké Studnice,Jihlava,49.394112,15.730230
Vysoké Veselí,Jičín,50.331055,15.436421
Vysokov,Náchod,50.403868,16.116742
Vysoký Chlumec,Příbram,49.617757,14.389867
Vysoký Újezd,Hradec Králové,50.240340,16.020182
Vysoký Újezd,Benešov,49.813385,14.476422
Vysoký Újezd,Beroun,49.992234,14.206303
Vystrčenovice,Jihlava,49.151246,15.530560
Vystrkov,Pelhřimov,49.519780,15.348901
Vyšehněvice,Pardubice,50.102402,15.583741
Vyšehoří,Šumperk,49.933710,16.878480
Vyšehořovice,Praha-východ,50.117881,14.773799
Vyškov,Vyškov,49.277552,16.996199
Výškov,Louny,50.394975,13.670442
Vyškovec,Uherské Hradiště,48.940830,17.853445
Vyšní Lhoty,Frýdek-Místek,49.635907,18.457023
Výšovice,Prostějov,49.416444,17.139140
Vyšší Brod,Český Krumlov,48.616082,14.311919
Výžerky,Praha-východ,49.945155,14.883469
Vyžice,Chrudim,49.923275,15.621171
Vyžlovka,Praha-východ,49.984752,14.789195
Xaverov,Benešov,49.842785,14.884454
Zábeštní Lhota,Přerov,49.511965,17.431217
Záblatí,Jindřichův Hradec,49.107283,14.686266
Záblatí,Prachatice,48.998654,13.931392
Záblatí,Žďár nad Sázavou,49.320849,16.166438
Záborná,Jihlava,49.486751,15.756929
Záboří,České Budějovice,48.990054,14.267270
Záboří,Strakonice,49.378898,13.827052
Záboří nad Labem,Kutná Hora,50.025315,15.349976
Zábrdí,Prachatice,49.028068,13.939516
Zábrodí,Náchod,50.459652,16.112550
Zabrušany,Teplice,50.605057,13.787596
Zábřeh,Šumperk,49.882700,16.872332
Zábřezí-Řečice,Trutnov,50.411359,15.735635
Zadní Chodov,Tachov,49.890602,12.654668
Zadní Střítež,Tábor,49.494184,14.916811
Zadní Třebaň,Beroun,49.918124,14.208189
Zadní Vydří,Jihlava,49.134444,15.417199
Zadní Zhořec,Žďár nad Sázavou,49.431175,15.939309
Zádolí,Ústí nad Orlicí,49.903246,16.127162
Zádub-Závišín,Cheb,49.971876,12.744072
Zádveřice-Raková,Zlín,49.216644,17.805635
Zahájí,České Budějovice,49.089687,14.370905
Zahnašovice,Kroměříž,49.304651,17.560195
Zahorčice,Strakonice,49.208759,13.817615
Záhornice,Nymburk,50.247737,15.291028
Záhorovice,Uherské Hradiště,49.022764,17.779332
Zahořany,Domažlice,49.434161,13.002035
Zahořany,Praha-západ,49.849446,14.295423
Záhoří,Jindřichův Hradec,49.212955,14.798462
Záhoří,Písek,49.343828,14.212649
Záhoří,Tábor,49.239696,14.513589
Záhoří,Semily,50.611610,15.274194
Zahrádka,Třebíč,49.244522,16.098416
Zahrádka,Plzeň-sever,49.880856,13.211746
Zahrádky,Jindřichův Hradec,49.200850,15.241907
Zahrádky,Česká Lípa,50.634208,14.524708
Záchlumí,Ústí nad Orlicí,50.095447,16.376348
Záchlumí,Tachov,49.800220,12.965032
Zachotín,Pelhřimov,49.462434,15.347987
Zachrašťany,Hradec Králové,50.211244,15.483086
Zaječí,Břeclav,48.873050,16.766566
Zaječice,Chrudim,49.910081,15.884208
Zaječov,Beroun,49.774455,13.840825
Zájezd,Kladno,50.166081,14.220609
Zájezdec,Chrudim,49.931755,15.926941
Zajíčkov,Pelhřimov,49.378057,15.258087
Zákolany,Kladno,50.196515,14.247943
Zakřany,Brno-venkov,49.170641,16.325360
Zákupy,Česká Lípa,50.684854,14.645335
Zálesí,Znojmo,48.954232,15.782156
Zálesná Zhoř,Brno-venkov,49.250286,16.289850
Zalešany,Kolín,50.035780,15.007909
Zálezlice,Mělník,50.307557,14.438251
Zálezly,Prachatice,49.107550,13.894683
Zaloňov,Náchod,50.374068,15.887950
Zálší,Tábor,49.218022,14.599292
Zálší,Ústí nad Orlicí,49.965363,16.240831
Zalužany,Příbram,49.542353,14.085834
Záluží,Beroun,49.842798,13.860599
Záluží,Litoměřice,50.460172,14.322570
Zálužice,Louny,50.321307,13.604272
Záměl,Rychnov nad Kněžnou,50.096649,16.298906
Zámostí-Blata,Jičín,50.470898,15.264128
Zámrsk,Ústí nad Orlicí,49.986276,16.128847
Zámrsky,Přerov,49.506450,17.827929
Zápy,Praha-východ,50.165100,14.680157
Zárubice,Třebíč,49.124327,15.981536
Záryby,Praha-východ,50.220678,14.625983
Zářecká Lhota,Ústí nad Orlicí,49.993208,16.246224
Záříčí,Kroměříž,49.382726,17.352936
Zásada,Jablonec nad Nisou,50.697784,15.270040
Zásmuky,Kolín,49.954806,15.030686
Zastávka,Brno-venkov,49.188096,16.363201
Zástřizly,Kroměříž,49.149944,17.235210
Zašová,Vsetín,49.474196,18.044471
Zašovice,Třebíč,49.258337,15.725780
Zátor,Bruntál,50.034227,17.593061
Závada,Opava,49.954135,18.165759
Zavidov,Rakovník,50.056797,13.620408
Závist,Blansko,49.375272,16.572150
Závišice,Nový Jičín,49.613357,18.103114
Zavlekov,Klatovy,49.337465,13.490540
Závraty,České Budějovice,48.938150,14.381608
Zbečno,Rakovník,50.041900,13.920468
Zbelítov,Písek,49.456735,14.329173
Zbenice,Příbram,49.592261,14.089159
Zběšičky,Písek,49.392605,14.426574
Zbilidy,Jihlava,49.443804,15.422783
Zbinohy,Jihlava,49.487380,15.480494
Zbiroh,Rokycany,49.860345,13.772729
Zbizuby,Kutná Hora,49.831085,15.047665
Zblovice,Znojmo,48.957838,15.705310
Zborov,Šumperk,49.943754,16.835964
Zborovice,Kroměříž,49.248989,17.284751
Zborovy,Klatovy,49.381199,13.515763
Zbožíčko,Nymburk,50.225835,14.939922
Zbraslav,Brno-venkov,49.221653,16.294251
Zbraslavec,Blansko,49.483999,16.528495
Zbraslavice,Kutná Hora,49.811891,15.183296
Zbrašín,Louny,50.299412,13.766026
Zbůch,Plzeň-sever,49.678509,13.225754
Zbuzany,Praha-západ,50.024277,14.286854
Zbyslavice,Ostrava-město,49.805441,18.075576
Zbýšov,Brno-venkov,49.155344,16.349616
Zbýšov,Vyškov,49.131422,16.805780
Zbýšov,Kutná Hora,49.811657,15.353208
Zbytiny,Prachatice,48.942727,13.978153
Zděchov,Vsetín,49.261068,18.077943
Zdechovice,Hradec Králové,50.224827,15.561760
Zdechovice,Pardubice,50.013006,15.469580
Zdelov,Rychnov nad Kněžnou,50.100779,16.142255
Zdemyslice,Plzeň-jih,49.607059,13.519921
Zdeňkov,Jihlava,49.140036,15.620070
Zderaz,Chrudim,49.828645,16.100192
Zdětín,Prostějov,49.505950,16.988886
Zdětín,Mladá Boleslav,50.312702,14.812523
Zdiby,Praha-východ,50.168096,14.451284
Zdice,Beroun,49.912178,13.977574
Zdíkov,Prachatice,49.084672,13.697479
Zdislava,Liberec,50.765065,14.876403
Zdislavice,Benešov,49.686587,14.974594
Zdobín,Trutnov,50.415397,15.704708
Zdobnice,Rychnov nad Kněžnou,50.238579,16.408683
Zdounky,Kroměříž,49.227808,17.319096
Zduchovice,Příbram,49.638685,14.209044
Zelená Hora,Vyškov,49.329083,17.013820
Zelenecká Lhota,Jičín,50.401703,15.178861
Zeleneč,Praha-východ,50.133721,14.660805
Zemětice,Plzeň-jih,49.578482,13.186446
Zhoř,Písek,49.501316,14.382796
Zhoř,Brno-venkov,49.414782,16.478990
Zhoř,Jihlava,49.442700,15.771449
Zhoř,Tachov,49.660005,12.969779
Zhoř u Mladé Vožice,Tábor,49.543600,14.764978
Zhoř u Tábora,Tábor,49.357623,14.657625
Zhořec,Pelhřimov,49.489741,14.962556
Zichovec,Kladno,50.271159,13.926136
Zlámanec,Uherské Hradiště,49.129954,17.628309
Zlatá,Praha-východ,50.040330,14.710148
Zlatá Koruna,Český Krumlov,48.854873,14.369638
Zlatá Olešnice,Trutnov,50.617790,15.944887
Zlatá Olešnice,Jablonec nad Nisou,50.708647,15.353616
Zlaté Hory,Jeseník,50.263894,17.396122
Zlátenka,Pelhřimov,49.423554,15.058658
Zlatníky-Hodkovice,Praha-západ,49.960627,14.480805
Zlechov,Uherské Hradiště,49.074059,17.379491
Zlín,Zlín,49.224537,17.662863
Zliv,České Budějovice,49.066188,14.366234
Zlobice,Kroměříž,49.301917,17.312714
Zlončice,Mělník,50.228883,14.357680
Zlonice,Kladno,50.287603,14.092247
Zlonín,Praha-východ,50.215834,14.507857
Zlosyň,Mělník,50.278049,14.368713
Zlukov,Tábor,49.193033,14.745188
Znětínek,Žďár nad Sázavou,49.469654,15.926644
Znojmo,Znojmo,48.856011,16.054368
Zruč nad Sázavou,Kutná Hora,49.740205,15.106164
Zruč-Senec,Plzeň-sever,49.803100,13.419093
Zubčice,Český Krumlov,48.794137,14.407280
Zubrnice,Ústí nad Labem,50.649558,14.220493
Zubří,Žďár nad Sázavou,49.571209,16.123791
Zubří,Vsetín,49.466126,18.092595
Zvánovice,Praha-východ,49.932050,14.780336
Zvěrkovice,Třebíč,49.025630,15.863268
Zvěrotice,Tábor,49.272067,14.744794
Zvěřínek,Nymburk,50.153287,15.005845
Zvěstov,Benešov,49.632768,14.792228
Zvěstovice,Havlíčkův Brod,49.848023,15.512694
Zvíkov,České Budějovice,48.980946,14.617022
Zvíkov,Český Krumlov,48.802632,14.448859
Zvíkovec,Rokycany,49.954183,13.688647
Zvíkovské Podhradí,Písek,49.426678,14.200666
Zvole,Žďár nad Sázavou,49.494545,16.174948
Zvole,Šumperk,49.839915,16.914445
Zvole,Praha-západ,49.934765,14.417796
Zvoleněves,Kladno,50.231256,14.182316
Zvolenovice,Jihlava,49.163385,15.505675
Zvotoky,Strakonice,49.212476,13.757754
Žabčice,Brno-venkov,49.011697,16.602677
Žabeň,Frýdek-Místek,49.708875,18.304316
Žabonosy,Kolín,50.035467,15.027312
Žabovřesky,České Budějovice,49.002908,14.334957
Žabovřesky nad Ohří,Litoměřice,50.413264,14.091136
Žacléř,Trutnov,50.663393,15.910740
Žádovice,Hodonín,49.013463,17.197031
Žákava,Plzeň-jih,49.630078,13.530832
Žákovice,Přerov,49.454345,17.660074
Žáky,Kutná Hora,49.885374,15.368400
Žalany,Teplice,50.590130,13.906447
Žalhostice,Litoměřice,50.523199,14.091474
Žalkovice,Kroměříž,49.372004,17.436042
Žamberk,Ústí nad Orlicí,50.087401,16.465301
Žampach,Ústí nad Orlicí,50.038071,16.427306
Žandov,Česká Lípa,50.714039,14.396344
Žár,České Budějovice,48.806971,14.708287
Žáravice,Pardubice,50.105854,15.557217
Žarošice,Hodonín,49.040748,16.967239
Žárovná,Prachatice,49.046302,13.899419
Žatčany,Brno-venkov,49.087986,16.733849
Žatec,Jihlava,49.206444,15.509005
Žatec,Louny,50.327276,13.545886
Ždánice,Hodonín,49.067387,17.027619
Ždánice,Žďár nad Sázavou,49.547560,16.262191
Ždánice,Kolín,49.969517,14.959179
Ždánov,Domažlice,49.461029,12.854517
Žďár,Jindřichův Hradec,49.254193,15.076662
Žďár,Písek,49.233222,14.227928
Žďár,Blansko,49.421675,16.697884
Žďár,Mladá Boleslav,50.543762,15.080449
Žďár,Rakovník,50.058554,13.459724
Žďár nad Metují,Náchod,50.538847,16.213389
Žďár nad Orlicí,Rychnov nad Kněžnou,50.119855,16.069446
Žďár nad Sázavou,Žďár nad Sázavou,49.564288,15.939507
Žďárec,Brno-venkov,49.379867,16.266562
Žďárek,Liberec,50.640548,15.111598
Žďárky,Náchod,50.469046,16.227922
Žďárná,Blansko,49.468738,16.758612
Ždírec,Havlíčkův Brod,49.629262,15.642039
Ždírec,Jihlava,49.454999,15.678575
Ždírec,Česká Lípa,50.515564,14.624388
Ždírec,Plzeň-jih,49.551092,13.572958
Ždírec nad Doubravou,Havlíčkův Brod,49.696057,15.813706
Žebrák,Beroun,49.875844,13.897457
Žehuň,Kolín,50.135585,15.291395
Žehušice,Kutná Hora,49.969555,15.407492
Želatovice,Přerov,49.444143,17.506312
Želeč,Tábor,49.318442,14.646734
Želeč,Prostějov,49.346065,17.097896
Želechovice,Olomouc,49.754196,17.144047
Želechovice nad Dřevnicí,Zlín,49.218113,17.747486
Želenice,Kladno,50.210487,14.164618
Želenice,Most,50.527718,13.726169
Želešice,Brno-venkov,49.116986,16.581479
Želetava,Třebíč,49.141973,15.673101
Želetice,Hodonín,49.014333,17.008221
Želetice,Znojmo,48.936428,16.182913
Železná,Beroun,50.009803,14.091043
Železná Ruda,Klatovy,49.137543,13.235305
Železné,Brno-venkov,49.359718,16.450550
Železnice,Jičín,50.472837,15.384697
Železný Brod,Jablonec nad Nisou,50.642840,15.254186
Želiv,Pelhřimov,49.529938,15.221912
Želivsko,Svitavy,49.641253,16.570083
Želízy,Mělník,50.423837,14.464874
Želkovice,Louny,50.464261,13.876828
Želnava,Prachatice,48.812147,13.965123
Ženklava,Nový Jičín,49.563672,18.107297
Žeranovice,Kroměříž,49.291574,17.604528
Žeravice,Hodonín,49.022984,17.237370
Žeraviny,Hodonín,48.908328,17.391624
Žerčice,Mladá Boleslav,50.374263,15.036019
Žeretice,Jičín,50.353646,15.411844
Žermanice,Frýdek-Místek,49.738583,18.442932
Žernov,Náchod,50.430501,16.057550
Žernov,Semily,50.556845,15.269750
Žernovice,Prachatice,49.028655,14.039648
Žernovník,Blansko,49.407034,16.545573
Žerotice,Znojmo,48.926810,16.168847
Žerotín,Olomouc,49.724632,17.186914
Žerotín,Louny,50.286331,13.912212
Žerůtky,Blansko,49.440351,16.536844
Žerůtky,Znojmo,48.906004,15.963194
Židlochovice,Brno-venkov,49.039624,16.618911
Židněves,Mladá Boleslav,50.411730,14.994635
Židovice,Jičín,50.295469,15.320610
Židovice,Litoměřice,50.446388,14.233166
Žihle,Plzeň-sever,50.045020,13.375130
